DATE;REPORTTPYE;HOURLYDRYBULBTEMPF;HOURLYRelativeHumidity;HOURLYWindSpeed
08.12.2015 22:54;FM-15;37;73;7
08.12.2015 23:54;FM-15;38;68;5
08.12.2015 23:59;SOD;NA;NA;NA
09.12.2015 0:54;FM-15;38;65;6
09.12.2015 1:00;FM-12;38;65;6
09.12.2015 1:54;FM-15;38;65;6
09.12.2015 2:54;FM-15;38;65;5
09.12.2015 3:54;FM-15;37;70;0
09.12.2015 4:00;FM-12;37;70;0
09.12.2015 4:54;FM-15;38;68;0
09.12.2015 5:54;FM-15;38;73;0
09.12.2015 6:54;FM-15;39;76;6
09.12.2015 7:00;FM-12;39;76;6
09.12.2015 7:54;FM-15;40;73;3
09.12.2015 8:54;FM-15;41;73;0
09.12.2015 9:54;FM-15;41;73;3
09.12.2015 10:00;FM-12;41;73;3
09.12.2015 10:54;FM-15;43;71;5
09.12.2015 11:54;FM-15;44;68;6
09.12.2015 12:54;FM-15;45;66;8
09.12.2015 13:00;FM-12;45;66;8
09.12.2015 13:54;FM-15;46;63;8
09.12.2015 14:54;FM-15;45;68;8
09.12.2015 15:54;SY-MT;43;80;10
09.12.2015 16:20;FM-16;43;81;8
09.12.2015 16:54;FM-15;44;73;10
09.12.2015 17:54;FM-15;43;76;10
09.12.2015 18:15;FM-16;43;76;13
09.12.2015 18:54;FM-15;43;74;13
09.12.2015 19:00;FM-12;43;74;13
09.12.2015 19:54;FM-15;44;73;16
09.12.2015 20:54;FM-15;44;73;17
09.12.2015 21:54;FM-15;44;76;10
09.12.2015 22:00;FM-12;44;76;10
09.12.2015 22:54;FM-15;44;79;11
09.12.2015 23:54;FM-15;45;80;17
09.12.2015 23:59;SOD;NA;NA;NA
10.12.2015 0:54;FM-15;45;80;11
10.12.2015 1:00;FM-12;45;80;11
10.12.2015 1:54;FM-15;44;83;13
10.12.2015 2:54;FM-15;44;85;8
10.12.2015 3:54;FM-15;45;86;7
10.12.2015 4:00;FM-12;45;86;7
10.12.2015 4:54;FM-15;45;86;3
10.12.2015 5:54;FM-15;45;90;6
10.12.2015 6:54;FM-15;46;89;3
10.12.2015 7:00;FM-12;46;89;3
10.12.2015 7:54;FM-15;47;90;3
10.12.2015 8:54;FM-15;49;86;6
10.12.2015 9:54;FM-15;50;86;3
10.12.2015 10:00;FM-12;50;86;3
10.12.2015 10:54;FM-15;51;83;0
10.12.2015 11:44;FM-16;54;77;6
10.12.2015 11:54;FM-15;54;80;5
10.12.2015 12:21;FM-16;55;77;6
10.12.2015 12:54;FM-15;57;74;6
10.12.2015 13:00;FM-12;57;74;6
10.12.2015 13:54;FM-15;58;70;7
10.12.2015 14:54;FM-15;58;67;5
10.12.2015 15:54;FM-15;55;72;5
10.12.2015 16:00;FM-12;55;72;5
10.12.2015 16:54;FM-15;50;83;3
10.12.2015 17:54;FM-15;48;93;5
10.12.2015 18:20;FM-16;48;94;6
10.12.2015 18:54;FM-15;49;93;6
10.12.2015 19:00;FM-12;49;93;6
10.12.2015 19:46;FM-16;46;93;0
10.12.2015 19:54;FM-15;47;93;0
10.12.2015 20:54;FM-15;48;93;5
10.12.2015 21:54;FM-15;48;93;3
10.12.2015 22:00;FM-12;48;93;3
10.12.2015 22:54;FM-15;45;97;5
10.12.2015 23:54;FM-15;45;97;0
10.12.2015 23:59;SOD;NA;NA;NA
11.12.2015 0:13;FM-16;45;93;7
11.12.2015 0:25;FM-16;46;93;7
11.12.2015 0:30;FM-16;46;93;7
11.12.2015 0:36;FM-16;45;100;8
11.12.2015 0:52;FM-16;45;100;5
11.12.2015 0:54;FM-15;45;97;5
11.12.2015 1:00;FM-12;45;97;5
11.12.2015 1:08;FM-16;45;100;6
11.12.2015 1:15;FM-16;45;100;6
11.12.2015 1:52;FM-16;45;100;3
11.12.2015 1:54;FM-15;44;100;3
11.12.2015 2:00;FM-16;45;100;0
11.12.2015 2:23;FM-16;45;100;0
11.12.2015 2:32;FM-16;45;100;0
11.12.2015 2:52;FM-16;45;100;0
11.12.2015 2:54;FM-15;44;100;0
11.12.2015 3:31;FM-16;43;100;5
11.12.2015 3:43;FM-16;45;93;5
11.12.2015 3:51;FM-16;45;100;5
11.12.2015 3:54;FM-15;44;100;5
11.12.2015 4:00;FM-12;44;100;5
11.12.2015 4:15;FM-16;45;100;3
11.12.2015 4:36;FM-16;45;100;0
11.12.2015 4:46;FM-16;45;100;0
11.12.2015 4:54;FM-15;45;100;0
11.12.2015 5:03;FM-16;45;100;0
11.12.2015 5:46;FM-16;45;100;3
11.12.2015 5:54;FM-15;45;100;0
11.12.2015 6:52;FM-16;46;100;3
11.12.2015 6:54;FM-15;47;97;3
11.12.2015 7:00;FM-12;47;97;3
11.12.2015 7:48;FM-16;48;94;7
11.12.2015 7:54;FM-15;48;96;6
11.12.2015 8:16;FM-16;48;100;9
11.12.2015 8:35;FM-16;48;100;8
11.12.2015 8:54;FM-15;49;100;7
11.12.2015 9:03;FM-16;48;100;7
11.12.2015 9:42;FM-16;48;100;8
11.12.2015 9:54;FM-15;49;100;7
11.12.2015 10:00;FM-12;49;100;7
11.12.2015 10:22;FM-16;52;100;6
11.12.2015 10:35;FM-16;52;100;7
11.12.2015 10:41;FM-16;52;94;6
11.12.2015 10:54;FM-15;53;89;10
11.12.2015 11:54;FM-15;55;77;10
11.12.2015 12:54;FM-15;56;75;10
11.12.2015 13:00;FM-12;56;75;10
11.12.2015 13:54;FM-15;58;72;11
11.12.2015 14:54;FM-15;57;72;13
11.12.2015 15:54;FM-15;55;77;7
11.12.2015 16:00;FM-12;55;77;7
11.12.2015 16:54;FM-15;54;80;8
11.12.2015 17:54;FM-15;54;80;9
11.12.2015 18:54;FM-15;54;80;9
11.12.2015 19:00;FM-12;54;80;9
11.12.2015 19:54;FM-15;53;80;11
11.12.2015 20:54;FM-15;52;83;13
11.12.2015 21:54;FM-15;51;83;13
11.12.2015 22:00;FM-12;51;83;13
11.12.2015 22:54;FM-15;50;86;13
11.12.2015 23:54;FM-15;51;80;13
11.12.2015 23:59;SOD;NA;NA;NA
12.12.2015 0:54;FM-15;52;75;15
12.12.2015 1:00;FM-12;52;75;15
12.12.2015 1:54;FM-15;51;74;11
12.12.2015 2:54;FM-15;54;64;13
12.12.2015 3:54;FM-15;53;64;9
12.12.2015 4:00;FM-12;53;64;9
12.12.2015 4:54;FM-15;51;69;8
12.12.2015 5:54;FM-15;51;64;10
12.12.2015 6:54;FM-15;51;61;10
12.12.2015 7:00;FM-12;51;61;10
12.12.2015 7:54;FM-15;51;61;11
12.12.2015 8:54;FM-15;51;59;9
12.12.2015 9:54;FM-15;53;57;9
12.12.2015 10:00;FM-12;53;57;9
12.12.2015 10:54;FM-15;54;55;8
12.12.2015 11:54;FM-15;56;51;9
12.12.2015 12:54;FM-15;58;48;7
12.12.2015 13:00;FM-12;58;48;7
12.12.2015 13:54;FM-15;60;42;7
12.12.2015 14:54;FM-15;59;44;13
12.12.2015 15:54;FM-15;58;44;7
12.12.2015 16:00;FM-12;58;44;7
12.12.2015 16:54;FM-15;56;47;3
12.12.2015 17:54;FM-15;51;59;3
12.12.2015 18:54;FM-15;52;57;0
12.12.2015 19:00;FM-12;52;57;0
12.12.2015 19:54;FM-15;55;53;6
12.12.2015 20:54;FM-15;53;59;0
12.12.2015 21:54;FM-15;53;59;0
12.12.2015 22:00;FM-12;53;59;0
12.12.2015 22:54;FM-15;54;57;0
12.12.2015 23:54;FM-15;52;64;3
12.12.2015 23:59;SOD;NA;NA;NA
13.12.2015 0:54;FM-15;51;69;0
13.12.2015 1:00;FM-12;51;69;0
13.12.2015 1:54;FM-15;52;61;0
13.12.2015 2:54;FM-15;52;61;3
13.12.2015 3:54;FM-15;51;64;3
13.12.2015 4:00;FM-12;51;64;3
13.12.2015 4:54;FM-15;51;61;5
13.12.2015 5:54;FM-15;50;63;5
13.12.2015 6:54;FM-15;50;63;6
13.12.2015 7:00;FM-12;50;63;6
13.12.2015 7:54;FM-15;51;59;6
13.12.2015 8:54;FM-15;51;61;5
13.12.2015 9:54;FM-15;51;61;6
13.12.2015 10:00;FM-12;51;61;6
13.12.2015 10:54;FM-15;51;64;7
13.12.2015 11:54;FM-15;51;64;6
13.12.2015 12:54;FM-15;50;71;9
13.12.2015 13:00;FM-12;50;71;9
13.12.2015 13:54;FM-15;49;77;10
13.12.2015 14:54;FM-15;48;74;9
13.12.2015 15:54;FM-15;47;77;6
13.12.2015 16:00;FM-12;47;77;6
13.12.2015 16:54;FM-15;47;77;7
13.12.2015 17:54;FM-15;47;77;6
13.12.2015 18:54;FM-15;47;80;5
13.12.2015 19:00;FM-12;47;80;5
13.12.2015 19:54;FM-15;48;80;8
13.12.2015 20:54;FM-15;47;83;10
13.12.2015 21:09;FM-16;46;87;13
13.12.2015 21:54;FM-15;47;80;15
13.12.2015 22:00;FM-12;47;80;15
13.12.2015 22:54;FM-15;46;83;11
13.12.2015 23:13;FM-16;46;82;13
13.12.2015 23:54;FM-15;47;77;10
13.12.2015 23:59;SOD;NA;NA;NA
14.12.2015 0:54;FM-15;46;77;6
14.12.2015 1:00;FM-12;46;77;6
14.12.2015 1:54;FM-15;46;79;5
14.12.2015 2:09;FM-16;46;76;5
14.12.2015 2:54;FM-15;46;79;3
14.12.2015 3:54;FM-15;46;83;5
14.12.2015 4:00;FM-12;46;83;5
14.12.2015 4:54;FM-15;46;83;5
14.12.2015 5:54;FM-15;47;80;5
14.12.2015 6:54;FM-15;47;80;5
14.12.2015 7:00;FM-12;47;80;5
14.12.2015 7:52;FM-16;46;87;6
14.12.2015 7:54;FM-15;47;83;6
14.12.2015 8:54;FM-15;47;86;3
14.12.2015 9:11;FM-16;46;87;0
14.12.2015 9:54;FM-15;47;90;5
14.12.2015 10:00;FM-12;47;90;5
14.12.2015 10:12;FM-16;46;93;0
14.12.2015 10:54;FM-15;47;93;5
14.12.2015 11:13;FM-16;46;93;3
14.12.2015 11:29;FM-16;46;100;3
14.12.2015 11:54;FM-15;47;97;0
14.12.2015 12:54;FM-15;47;97;3
14.12.2015 13:00;FM-12;47;97;3
14.12.2015 13:54;FM-15;48;96;3
14.12.2015 14:02;FM-16;48;94;3
14.12.2015 14:18;FM-16;48;94;0
14.12.2015 14:35;FM-16;48;94;0
14.12.2015 14:52;FM-16;48;94;3
14.12.2015 14:54;FM-15;49;90;3
14.12.2015 15:06;FM-16;48;94;3
14.12.2015 15:54;FM-15;49;93;6
14.12.2015 16:00;FM-12;49;93;6
14.12.2015 16:14;FM-16;48;94;3
14.12.2015 16:41;FM-16;48;100;3
14.12.2015 16:54;FM-15;49;97;3
14.12.2015 17:18;FM-16;48;100;5
14.12.2015 17:54;FM-15;49;97;3
14.12.2015 18:08;FM-16;48;100;3
14.12.2015 18:54;FM-15;49;97;0
14.12.2015 19:00;FM-12;49;97;0
14.12.2015 19:54;FM-15;50;96;3
14.12.2015 20:54;FM-15;51;100;0
14.12.2015 21:08;FM-16;52;94;6
14.12.2015 21:28;FM-16;52;94;5
14.12.2015 21:51;FM-16;52;100;7
14.12.2015 21:54;FM-15;51;96;7
14.12.2015 22:00;FM-12;51;96;7
14.12.2015 22:04;FM-16;50;100;6
14.12.2015 22:54;FM-15;53;96;10
14.12.2015 23:08;FM-16;54;100;10
14.12.2015 23:22;FM-16;54;100;9
14.12.2015 23:54;FM-15;57;100;9
14.12.2015 23:59;SOD;NA;NA;NA
15.12.2015 0:32;FM-16;57;100;6
15.12.2015 0:41;FM-16;59;100;6
15.12.2015 0:54;FM-15;59;100;8
15.12.2015 1:00;FM-12;59;100;8
15.12.2015 1:24;FM-16;61;94;10
15.12.2015 1:54;FM-15;59;100;7
15.12.2015 2:54;FM-15;61;97;10
15.12.2015 3:04;FM-16;61;100;9
15.12.2015 3:11;FM-16;61;100;9
15.12.2015 3:23;FM-16;61;100;7
15.12.2015 3:33;FM-16;59;100;6
15.12.2015 3:49;FM-16;59;100;5
15.12.2015 3:52;FM-16;59;100;5
15.12.2015 3:54;FM-15;59;100;5
15.12.2015 4:00;FM-12;59;100;5
15.12.2015 4:11;FM-16;57;100;0
15.12.2015 4:43;FM-16;59;100;0
15.12.2015 4:54;FM-15;60;100;0
15.12.2015 5:04;FM-16;57;100;6
15.12.2015 5:31;FM-16;52;94;17
15.12.2015 5:39;FM-16;52;88;15
15.12.2015 5:54;FM-15;50;93;22
15.12.2015 6:01;FM-16;50;94;23
15.12.2015 6:34;FM-16;50;88;10
15.12.2015 6:52;FM-16;50;88;15
15.12.2015 6:54;FM-15;50;89;15
15.12.2015 7:00;FM-12;50;89;15
15.12.2015 7:54;FM-15;50;93;13
15.12.2015 8:54;FM-15;54;83;14
15.12.2015 9:54;FM-15;57;69;15
15.12.2015 10:00;FM-12;57;69;15
15.12.2015 10:54;FM-15;58;56;20
15.12.2015 11:54;FM-15;58;50;21
15.12.2015 12:54;FM-15;58;50;22
15.12.2015 13:00;FM-12;58;50;22
15.12.2015 13:54;FM-15;57;49;21
15.12.2015 14:54;FM-15;55;53;24
15.12.2015 15:54;FM-15;54;57;17
15.12.2015 16:00;FM-12;54;57;17
15.12.2015 16:54;FM-15;53;61;13
15.12.2015 17:54;FM-15;53;61;13
15.12.2015 18:54;FM-15;52;64;13
15.12.2015 19:00;FM-12;52;64;13
15.12.2015 19:54;FM-15;52;64;14
15.12.2015 20:54;FM-15;51;64;15
15.12.2015 21:54;FM-15;51;64;15
15.12.2015 22:00;FM-12;51;64;15
15.12.2015 22:54;FM-15;50;63;11
15.12.2015 23:54;FM-15;48;63;11
15.12.2015 23:59;SOD;NA;NA;NA
16.12.2015 0:54;SY-MT;47;63;7
16.12.2015 1:54;FM-15;45;80;8
16.12.2015 2:30;FM-16;45;76;8
16.12.2015 2:54;FM-15;44;79;7
16.12.2015 3:03;FM-16;45;76;8
16.12.2015 3:54;FM-15;44;63;9
16.12.2015 4:00;FM-12;44;63;9
16.12.2015 4:29;FM-16;43;76;6
16.12.2015 4:54;FM-15;43;71;6
16.12.2015 5:54;FM-15;41;70;9
16.12.2015 6:52;FM-16;39;70;6
16.12.2015 6:54;FM-15;40;70;7
16.12.2015 7:00;FM-12;40;70;7
16.12.2015 7:54;FM-15;40;68;7
16.12.2015 8:54;FM-15;42;62;11
16.12.2015 9:54;FM-15;42;62;14
16.12.2015 10:00;FM-12;42;62;14
16.12.2015 10:54;FM-15;43;58;13
16.12.2015 11:54;FM-15;43;58;9
16.12.2015 12:54;FM-15;43;60;9
16.12.2015 13:00;FM-12;43;60;9
16.12.2015 13:54;FM-15;42;65;11
16.12.2015 14:54;FM-15;41;65;10
16.12.2015 15:54;FM-15;39;70;8
16.12.2015 16:54;FM-15;39;70;9
16.12.2015 17:54;FM-15;40;68;5
16.12.2015 18:54;FM-15;40;68;8
16.12.2015 19:00;FM-12;40;68;8
16.12.2015 19:54;FM-15;39;70;9
16.12.2015 20:54;FM-15;39;73;8
16.12.2015 21:54;FM-15;40;70;8
16.12.2015 22:00;FM-12;40;70;8
16.12.2015 22:54;FM-15;40;70;7
16.12.2015 23:54;FM-15;40;73;11
16.12.2015 23:59;SOD;NA;NA;NA
17.12.2015 0:54;FM-15;41;73;9
17.12.2015 1:00;FM-12;41;73;9
17.12.2015 1:54;FM-15;40;77;14
17.12.2015 2:54;FM-15;40;77;13
17.12.2015 3:54;FM-15;41;79;13
17.12.2015 4:00;FM-12;41;79;13
17.12.2015 4:54;FM-15;41;82;7
17.12.2015 5:54;FM-15;42;82;9
17.12.2015 6:30;FM-16;43;81;14
17.12.2015 6:54;FM-15;43;82;15
17.12.2015 7:00;FM-12;43;82;15
17.12.2015 7:15;FM-16;43;81;13
17.12.2015 7:36;FM-16;43;81;14
17.12.2015 7:54;FM-15;44;83;11
17.12.2015 8:19;FM-16;45;81;15
17.12.2015 8:54;FM-15;44;85;13
17.12.2015 9:19;FM-16;45;87;11
17.12.2015 9:54;FM-15;46;86;10
17.12.2015 10:00;FM-12;46;86;10
17.12.2015 10:54;FM-15;47;90;11
17.12.2015 11:54;FM-15;48;86;8
17.12.2015 12:12;FM-16;48;87;8
17.12.2015 12:54;FM-15;49;90;5
17.12.2015 13:00;FM-12;49;90;5
17.12.2015 13:54;FM-15;49;93;3
17.12.2015 14:54;FM-15;49;93;6
17.12.2015 15:54;FM-15;50;100;5
17.12.2015 16:00;FM-12;50;100;5
17.12.2015 16:28;FM-16;52;94;0
17.12.2015 16:54;FM-15;51;92;3
17.12.2015 17:07;FM-16;50;94;6
17.12.2015 17:54;FM-15;50;96;5
17.12.2015 18:52;FM-16;50;94;7
17.12.2015 18:54;FM-15;50;96;7
17.12.2015 19:00;FM-12;50;96;7
17.12.2015 19:09;FM-16;52;94;7
17.12.2015 19:40;FM-16;50;94;10
17.12.2015 19:52;FM-16;50;94;9
17.12.2015 19:54;FM-15;50;96;9
17.12.2015 20:02;FM-16;50;94;10
17.12.2015 20:13;FM-16;50;94;9
17.12.2015 20:54;FM-15;50;100;3
17.12.2015 21:35;FM-16;50;100;7
17.12.2015 21:45;FM-16;50;100;8
17.12.2015 21:54;FM-15;50;100;6
17.12.2015 22:00;FM-12;50;100;6
17.12.2015 22:54;FM-15;51;96;6
17.12.2015 23:08;FM-16;52;100;5
17.12.2015 23:54;FM-15;52;100;6
17.12.2015 23:59;SOD;NA;NA;NA
18.12.2015 0:10;FM-16;52;100;6
18.12.2015 0:34;FM-16;52;94;9
18.12.2015 0:54;FM-15;50;100;8
18.12.2015 1:00;FM-12;50;100;8
18.12.2015 1:13;FM-16;48;100;6
18.12.2015 1:20;FM-16;48;100;5
18.12.2015 1:39;FM-16;48;94;14
18.12.2015 1:54;FM-15;48;96;13
18.12.2015 2:11;FM-16;48;94;13
18.12.2015 2:54;FM-15;47;100;8
18.12.2015 3:47;FM-16;48;94;8
18.12.2015 3:54;FM-15;47;100;8
18.12.2015 4:00;FM-12;47;100;8
18.12.2015 4:52;FM-16;46;100;7
18.12.2015 4:54;FM-15;47;100;8
18.12.2015 5:09;FM-16;48;94;6
18.12.2015 5:18;FM-16;48;94;7
18.12.2015 5:54;FM-15;48;96;6
18.12.2015 6:54;FM-15;50;86;5
18.12.2015 7:00;FM-12;50;86;5
18.12.2015 7:54;FM-15;51;86;9
18.12.2015 8:54;FM-15;52;83;8
18.12.2015 9:54;FM-15;51;83;10
18.12.2015 10:00;FM-12;51;83;10
18.12.2015 10:54;FM-15;50;83;13
18.12.2015 11:12;FM-16;50;82;9
18.12.2015 11:54;FM-15;50;80;14
18.12.2015 12:07;FM-16;48;87;9
18.12.2015 12:40;FM-16;48;82;11
18.12.2015 12:54;FM-15;49;83;14
18.12.2015 13:00;FM-12;49;83;14
18.12.2015 13:54;FM-15;47;80;10
18.12.2015 14:54;FM-15;46;79;9
18.12.2015 15:06;FM-16;46;76;14
18.12.2015 15:54;FM-15;45;77;13
18.12.2015 16:00;FM-12;45;77;13
18.12.2015 16:54;FM-15;45;77;8
18.12.2015 17:54;FM-15;45;68;13
18.12.2015 18:54;FM-15;43;63;11
18.12.2015 19:00;FM-12;43;63;11
18.12.2015 19:54;FM-15;42;62;11
18.12.2015 20:54;FM-15;40;65;10
18.12.2015 21:54;FM-15;40;65;11
18.12.2015 22:00;FM-12;40;65;11
18.12.2015 22:54;FM-15;39;62;11
18.12.2015 23:54;FM-15;39;55;16
18.12.2015 23:59;SOD;NA;NA;NA
19.12.2015 0:54;FM-15;39;55;11
19.12.2015 1:00;FM-12;39;55;11
19.12.2015 1:54;FM-15;38;51;9
19.12.2015 2:54;FM-15;37;52;14
19.12.2015 3:54;FM-15;37;50;14
19.12.2015 4:00;FM-12;37;50;14
19.12.2015 4:54;FM-15;36;57;9
19.12.2015 5:54;FM-15;36;62;14
19.12.2015 6:54;FM-15;37;59;20
19.12.2015 7:00;FM-12;37;59;20
19.12.2015 7:54;FM-15;37;50;15
19.12.2015 8:54;FM-15;38;51;10
19.12.2015 9:54;FM-15;38;43;20
19.12.2015 10:00;FM-12;38;43;20
19.12.2015 10:54;FM-15;39;39;16
19.12.2015 11:54;FM-15;40;38;14
19.12.2015 12:54;FM-15;40;32;15
19.12.2015 13:00;FM-12;40;32;15
19.12.2015 13:54;FM-15;39;36;20
19.12.2015 14:54;FM-15;38;34;16
19.12.2015 15:54;FM-15;37;36;14
19.12.2015 16:00;FM-12;37;36;14
19.12.2015 16:54;FM-15;37;33;22
19.12.2015 17:54;FM-15;36;34;17
19.12.2015 18:54;FM-15;35;37;18
19.12.2015 19:00;FM-12;35;37;18
19.12.2015 19:54;FM-15;34;40;22
19.12.2015 20:54;FM-15;34;42;15
19.12.2015 21:54;FM-15;34;42;15
19.12.2015 22:00;FM-12;34;42;15
19.12.2015 22:54;FM-15;33;43;16
19.12.2015 23:54;FM-15;33;43;16
19.12.2015 23:59;SOD;NA;NA;NA
20.12.2015 0:54;FM-15;33;45;17
20.12.2015 1:00;FM-12;33;45;17
20.12.2015 1:54;FM-15;32;50;11
20.12.2015 2:54;FM-15;31;52;13
20.12.2015 3:54;FM-15;32;54;11
20.12.2015 4:00;FM-12;32;54;11
20.12.2015 4:54;FM-15;33;52;11
20.12.2015 5:54;FM-15;34;52;13
20.12.2015 6:54;FM-15;34;54;13
20.12.2015 7:00;FM-12;34;54;13
20.12.2015 7:54;FM-15;34;52;10
20.12.2015 8:54;FM-15;36;48;9
20.12.2015 9:54;FM-15;36;44;8
20.12.2015 10:00;FM-12;36;44;8
20.12.2015 10:54;FM-15;39;41;11
20.12.2015 11:54;FM-15;40;41;9
20.12.2015 12:54;FM-15;40;40;8
20.12.2015 13:00;FM-12;40;40;8
20.12.2015 13:54;FM-15;41;39;10
20.12.2015 14:54;FM-15;40;41;9
20.12.2015 15:54;FM-15;40;41;9
20.12.2015 16:00;FM-12;40;41;9
20.12.2015 16:54;FM-15;40;43;10
20.12.2015 17:54;FM-15;38;48;8
20.12.2015 18:54;FM-15;37;52;13
20.12.2015 19:00;FM-12;37;52;13
20.12.2015 19:54;FM-15;36;55;9
20.12.2015 20:54;FM-15;36;55;9
20.12.2015 21:54;FM-15;34;61;7
20.12.2015 22:00;FM-12;34;61;7
20.12.2015 22:54;FM-15;33;64;6
20.12.2015 23:54;FM-15;32;69;8
20.12.2015 23:59;SOD;NA;NA;NA
21.12.2015 0:54;FM-15;33;70;9
21.12.2015 1:00;FM-12;33;70;9
21.12.2015 1:54;FM-15;34;67;8
21.12.2015 2:54;FM-15;35;67;9
21.12.2015 3:54;FM-15;36;67;10
21.12.2015 4:00;FM-12;36;67;10
21.12.2015 4:54;FM-15;37;70;14
21.12.2015 5:54;FM-15;38;70;15
21.12.2015 6:54;FM-15;39;65;17
21.12.2015 7:00;FM-12;39;65;17
21.12.2015 7:54;FM-15;41;62;16
21.12.2015 8:54;FM-15;42;65;17
21.12.2015 9:54;FM-15;45;63;21
21.12.2015 10:00;FM-12;45;63;21
21.12.2015 10:54;FM-15;49;52;30
21.12.2015 11:54;FM-15;50;52;26
21.12.2015 12:54;FM-15;51;52;21
21.12.2015 13:00;FM-12;51;52;21
21.12.2015 13:54;FM-15;52;55;16
21.12.2015 14:54;FM-15;52;55;14
21.12.2015 15:54;FM-15;52;53;17
21.12.2015 16:00;FM-12;52;53;17
21.12.2015 16:54;FM-15;52;53;16
21.12.2015 17:54;FM-15;51;54;13
21.12.2015 18:54;FM-15;50;59;13
21.12.2015 19:00;FM-12;50;59;13
21.12.2015 19:54;FM-15;50;61;16
21.12.2015 20:54;FM-15;52;61;16
21.12.2015 21:54;FM-15;52;64;17
21.12.2015 22:00;FM-12;52;64;17
21.12.2015 22:54;FM-15;52;66;15
21.12.2015 23:54;FM-15;52;69;16
21.12.2015 23:59;SOD;NA;NA;NA
22.12.2015 0:54;FM-15;52;72;13
22.12.2015 1:00;FM-12;52;72;13
22.12.2015 1:54;FM-15;52;69;9
22.12.2015 2:54;FM-15;51;71;8
22.12.2015 3:54;FM-15;51;71;8
22.12.2015 4:00;FM-12;51;71;8
22.12.2015 4:54;FM-15;52;72;9
22.12.2015 5:54;FM-15;49;77;7
22.12.2015 6:54;FM-15;51;77;8
22.12.2015 7:00;FM-12;51;77;8
22.12.2015 7:54;FM-15;50;86;7
22.12.2015 8:54;FM-15;49;93;3
22.12.2015 9:54;FM-15;49;97;5
22.12.2015 10:00;FM-12;49;97;5
22.12.2015 10:54;FM-15;50;93;6
22.12.2015 11:27;FM-16;50;94;7
22.12.2015 11:39;FM-16;52;88;8
22.12.2015 11:54;FM-15;51;96;8
22.12.2015 12:31;FM-16;54;94;8
22.12.2015 12:54;FM-15;54;97;7
22.12.2015 13:00;FM-12;54;97;7
22.12.2015 13:02;FM-16;54;100;6
22.12.2015 13:09;FM-16;54;100;6
22.12.2015 13:36;FM-16;55;94;5
22.12.2015 13:54;FM-15;56;97;6
22.12.2015 14:18;FM-16;55;100;7
22.12.2015 14:41;FM-16;57;94;9
22.12.2015 14:54;FM-15;57;96;7
22.12.2015 15:50;FM-16;57;94;8
22.12.2015 15:54;FM-15;56;100;8
22.12.2015 16:00;FM-12;56;100;8
22.12.2015 16:39;FM-16;57;94;14
22.12.2015 16:54;FM-15;59;93;16
22.12.2015 17:45;FM-16;59;88;13
22.12.2015 17:54;FM-15;59;90;14
22.12.2015 18:54;FM-15;59;90;16
22.12.2015 19:00;FM-12;59;90;16
22.12.2015 19:54;FM-15;58;87;11
22.12.2015 20:54;FM-15;58;84;11
22.12.2015 21:54;FM-15;57;83;13
22.12.2015 22:00;FM-12;57;83;13
22.12.2015 22:54;FM-15;56;84;7
22.12.2015 23:54;FM-15;56;81;9
22.12.2015 23:59;SOD;NA;NA;NA
23.12.2015 0:54;FM-15;52;83;7
23.12.2015 1:00;FM-12;52;83;7
23.12.2015 1:54;FM-15;55;80;8
23.12.2015 2:54;FM-15;53;83;9
23.12.2015 3:54;FM-15;52;83;3
23.12.2015 4:00;FM-12;52;83;3
23.12.2015 4:54;FM-15;47;90;9
23.12.2015 5:54;FM-15;49;90;5
23.12.2015 6:54;FM-15;46;96;3
23.12.2015 7:00;FM-12;46;96;3
23.12.2015 7:54;FM-15;48;93;0
23.12.2015 8:54;FM-15;48;93;0
23.12.2015 9:54;FM-15;49;93;0
23.12.2015 10:00;FM-12;49;93;0
23.12.2015 10:54;FM-15;49;97;0
23.12.2015 11:54;FM-15;50;93;0
23.12.2015 12:54;FM-15;51;89;6
23.12.2015 13:00;FM-12;51;89;6
23.12.2015 13:54;FM-15;50;89;7
23.12.2015 14:54;FM-15;49;93;11
23.12.2015 15:52;FM-16;50;94;10
23.12.2015 15:54;FM-15;50;93;9
23.12.2015 15:58;FM-16;48;100;9
23.12.2015 16:00;FM-12;50;93;9
23.12.2015 16:34;FM-16;48;94;8
23.12.2015 16:52;FM-16;48;94;9
23.12.2015 16:54;FM-15;48;96;9
23.12.2015 17:54;FM-15;48;96;9
23.12.2015 18:54;FM-15;48;96;10
23.12.2015 19:00;FM-12;48;96;10
23.12.2015 19:54;FM-15;48;96;18
23.12.2015 20:54;FM-15;48;100;17
23.12.2015 21:54;FM-15;49;97;11
23.12.2015 22:00;FM-12;49;97;11
23.12.2015 22:23;FM-16;48;100;15
23.12.2015 22:47;FM-16;48;100;11
23.12.2015 22:54;FM-15;49;97;13
23.12.2015 23:54;FM-15;49;97;10
23.12.2015 23:59;SOD;NA;NA;NA
24.12.2015 0:24;FM-16;48;100;8
24.12.2015 0:54;FM-15;49;100;6
24.12.2015 1:00;FM-12;49;100;6
24.12.2015 1:09;FM-16;48;100;6
24.12.2015 1:19;FM-16;48;100;6
24.12.2015 1:29;FM-16;50;100;5
24.12.2015 1:37;FM-16;50;100;0
24.12.2015 1:54;FM-15;50;96;5
24.12.2015 2:19;FM-16;52;100;6
24.12.2015 2:54;FM-15;51;96;6
